id,puzzle,solution,clues,difficulty
437277,..6......8.....419...7..58...7..8....14.9........5.6319...........2..3...5....9.7,146985723875623419329714586537168294614392875298457631983576142761249358452831967,23,0.0
1281777,....2.56..8.7....1.6...4..22...1..7.3....5.9....49....7.6..8......5..74.......1..,943821567582769431167354982294613875371285694658497213726148359819532746435976128,24,0.0
1164717,..8.1.56...2...3.4...4..8...79..5..36...4.1....51...9..8............9...7.1.3...8,498317562512896374367452819179265483623948157845173296984721635236589741751634928,25,0.0
2932346,......8....5.....2...87...9.....1.5.126........9......2..9.753..1..5...47...4..1.,691432875875169342342875169487691253126583497539724681264917538918356724753248916,23,0.0
609248,.39......1.....8.227....1....46.1.......3..4..627...........5.4.....8...915..4.6.,539812476146973852278456193794681235851239647362745981683197524427568319915324768,24,0.0
275711,.3..18..7.........1.....36......2.93.2.4397....8..6....1498....28..............59,936518427847623915152794368471852693625439781398176542514987236289365174763241859,25,0.0
1073137,..8..31.6..7..........68.9..5...2....4.1....5..23..8..5.3....6..64...9.7......2.1,298573146637941582415268793351482679846197325972356814523719468164825937789634251,25,0.0
2769199,....9..813.7.2.....1.8....2..8.....96......4..9......51..2.4...7.4..8.....69...5.,462397581387125496915846732548762319671539248293481675139254867754618923826973154,24,0.0
1054866,5.....6..14......3.96........2......8..45.......7.8.9.651.....7.....74..3..6295..,583241679147986253296375184762193845839452761415768392651834927928517436374629518,25,0.0
512337,..2.......69.3..5.....8.......9..23.7..8.5.69.8............7325...1.....5...6..97,852649713469731852371582946145976238723815469986324571618497325297153684534268197,24,0.0
1082294,67.........1.....2.....75...19..........72..3..3.6.7..59....2......39...3...5.4.8,675324189481695372932817564719543826856172943243968715594786231128439657367251498,23,0.0
1464373,.2......8..17.4.9..8...9.5796.4.2.....7.......3...5...3.8....49...6....5.9.....7.,729153468651784392483269157965412783817936524234875916378521649142697835596348271,25,0.0
1484628,.7....8...2....79.3..86...2...54..19..4...3.759..3.........6..3....1....6..2.9...,176924835428153796359867142763548219814692357592731684981476523247315968635289471,25,0.0
2969860,4...735..1.9...4...5.....3.6..8.29.4.....4.6.7.....12....6...9.......2....81.....,486973512139265487257481639615832974892714365743596128324657891971348256568129743,24,0.0
2557928,...1......9....1.453......8....5178.7.....2..8..23...92...63........8..6..7....2.,478196352692385174531472698924651783753849261816237549289563417145728936367914825,24,0.0
781723,.....9...9..42.8.57..8..2...3...8964...5.7..2............9.2...2...45..9..6.3....,852179643913426875764853291537218964149567382628394157375982416281645739496731528,25,0.0
1584636,.......8.7...426......96..4..7....62.....573.3...1.....6....819...2......5...1..3,624153987739842651815796324547389162196425738382617495263574819971238546458961273,24,0.0
2076496,.9.8..4......4.......2.3..9.7..5...36.......1.4.7.8...23...9..6....6..8....52.9..,396815427527946318418273659972651843685432791143798265234189576759364182861527934,24,0.0
1145641,...861.5...7...9...58.........1.37.5.....4.2...26.58.........93..5.9....6...3.4..,943861257167352984258749631896123745571984326432675819784216593325497168619538472,25,0.0
2762261,....35....5..2.19...7...38..46......9......72...6.9......7.4.....1..89...3....8..,168935724453827196297146385846271539915483672372659418689714253521368947734592861,23,0.0
1057070,6........2..4...8...3..9.5..2..6....84.....92...91....1.....8...9......6..5.3.7..,684125937259473681713689254921864375846357192537912468172596843398741526465238719,22,0.0
167917,8.........29.5.....4.9.1......74.5....5..83.12......86.1.....7..98...1......6...2,861472935729356418543981267186743529975628341234519786412895673698237154357164892,24,0.0
436991,.6......71.......9.25.17.8...495...67..4.8.....32......81....6........95........8,468329517137845629925617483814953276752468931693271854581794362346182795279536148,24,0.0
1818711,.......4......69..46.1...8....3.2..8..9..8..3..8.1....6......297....3...2..47...1,952837146813246975467195382176352498549768213328914567634581729791623854285479631,24,0.0
1077157,86...7....1..3..9...41.5.....3.....59...2....4..7...6..8..615.....4.......2....8.,869247153715638294234195876673814925958326417421759368387961542596482731142573689,23,0.0
1413462,7..3.4..2..........3....1....35.2..7....6..818....7.241.9.4..6...8........2..9..8,796314852281975436534826179413582697927463581865197324159748263678231945342659718,25,0.0
489371,9.2.5..8...7....6...584.3..2.967...........3.....8.1....61.2..5.........1.8...2..,942356781387219564615847329239671458871425936564983172796132845423598617158764293,24,0.0
1586216,..4.6......7.3...45.....1..37..9..1....6....39....8.........9..8....132..96.....8,284165739617239584539784162378492615452617893961358247723846951845971326196523478,23,0.0
814534,43..........4.9.8..5...8...6.5.1.4.3....3...2......6...13.9.....6.1.7....2....57.,438251769271469385956378124685712493147936852392584617713895246564127938829643571,24,0.0
383147,3.21...5......4..39.1......153....9....8.5.2.6.........157..23.........1..7..24..,382197654576284913941653782153426897794835126628971345415769238269348571837512469,25,0.0
2244022,.....2..83.8..5.6.62....1..16......2....7.839...3............9...5..1.2...975....,571632948398415267624897153163589472452176839987324516716248395835961724249753681,24,0.0
1876794,...1.3.4.5.9..7.1...76....9..8.........8...526.342.7...4........75..6...9.6.....3,862193547539247816417658239128735964794861352653429781341982675275316498986574123,26,0.0
2537478,..67....3.5...1.....7..4.9..893...........45...4.......7...5...9.....8.....4..362,496752183358691247127834596589347621731926458264518739673285914942163875815479362,22,0.0
2259657,.7..5.4..8....32....2.....112....3..6.4..9..7...86.....9.....25.....8.......2..6.,976152438815643279342987651128475396654239187739861542497316825263598714581724963,23,0.0
93180,65...834..4.3....9.....98...7.5......6.8...5.....9....1.647........2..3...76....2,659218347748356129213749865971564283462837951835192674126473598584921736397685412,25,0.0
2769332,....8....72.61.8.......7.4923....1..58..4.......73..9...18.4...9....6..3......4..,693485217724619835158327649239568174587941326416732598361874952942156783875293461,25,0.0
265320,..2...1.......4.3....76.2.9..6..3....87..69..49.......2..........3.2..5.5.....86.,642389175759214638831765249126493587387156924495872316268541793973628451514937862,23,0.0
1558401,......14.........2.7..8.56.98..........6..738.6...4....4.7.36.1.5.1.......7.29...,598236147136547892274981563985372416421695738763814259849753621352168974617429385,25,0.0
295252,....9........214..2....3..74.78.59........8..32.........56841...9.........1......,174598263563721489289463517417835926956172834328946751735684192892317645641259378,22,0.0
2883275,2..7.1.9........7..4.68......4..9.3..5.....211..85....87......2..2.1..65..6......,235741896681935274947682153764129538358467921129853647873596412492318765516274389,25,0.0
1881670,..3..8..5.........6..3...7.7..........57..6.1..163.2..1.....9...7....4.2....82.1.,493278165587416329612359874769821543235794681841635297126547938978163452354982716,23,0.0
764694,......3.9.9..6....7.8...56......7...65..9...2....459..2.7....8........1.1..8.6..4,561782349493561827728439561319627458654398172872145936247913685986254713135876294,24,0.0
533551,..7.....2..2....163..5....7.4...16.362.8........24..9....3598........1..5.6......,187963452952478316364512987845791623629835741713246598271359864498627135536184279,25,0.0
228563,.......91.7.43.8...23.9......7.....6382......6...17.3.9.....2.3.4.....1...8..6...,456872391179435862823691745517348926382569174694217538961754283245983617738126459,25,0.0
668890,9........6.2...8.5..7.62..1.....5.4..4.6..3...3..9....2.....1.6.....7......32...8,984751263612943875357862491728135649549678312136294587275489136863517924491326758,23,0.0
1930234,79....6....82.......1....93.4.3.721...9..5....1286..........4..4.5....8......83..,794513628638279541251486793846397215379125864512864937983651472465732189127948356,25,0.0
1845935,..7.68...13.9......8.....3551..3.........4...7....51.2.....2...6.......9...516.4.,257368914134957628986241735512739486869124573743685192475892361621473859398516247,24,0.0
1604318,....8..6..3.2....1.7.5.6.2..8..59.3.........7..1....4...8.......57..2..6.297..4..,912387564635294781874516329786459132543128697291673845168945273457832916329761458,25,0.0
1498853,.......65..6..8.3..4...9...9..257.1.......6....1.9......3......2..1..8....58..9.4,798314265156728439342569781964257318537481692821693547483975126279146853615832974,23,0.0
1894289,.438..26..8.........7..6.....5....46.........8.9.2.7........39...6..1..741.3...8.,543817269681293574297456138125738946374965812869124753758642391936581427412379685,24,0.0
2870223,.......67..7...9........8..2.1.6...8..5....764....85.1.6..194...5.3........2.7.3.,528493167647851923319672854271965348985134276436728591763519482852346719194287635,25,0.0
2818037,1.......6.84..31....91..87...8.....34..8.......5239.1....3.562....9...4...6.72...,172584936684793152539126874218647593493851267765239418847315629321968745956472381,28,0.0
548346,1...8..3..8.91....7.5......6...794..3.7..28...4......1.2.....95..4.3...6...7.....,192587634486913527735624918618379452357142869249856371823461795974235186561798243,25,0.0
1478806,1..83.7..8....21...69....3..3..14......7.8.4...7......45...3..1...1....2.....93..,124836795873592164569471238638914527915728643247365819452683971396157482781249356,25,0.0
2743229,..5.4...62.6....9......7...4..5...8.7.......9.8..961..6..2..7..5..1...2...34...5.,135942876276815493894637512469521387751384269382796145618259734547163928923478651,25,0.0
2532092,.8.2.5..4....4.1.....7..2....18..6...6..7.....9...64.18.31.......2....8.4...2.3..,986215734527643198134789265741892653365471829298356471853167942612934587479528316,25,0.0
600205,.4.....6..5.24.......9....7..3.2.15...7..96...81.....9..9..4......618.........316,742831965956247831318965427493726158527189643681453279169374582235618794874592316,25,0.0
312381,.9..4...2.86..3.7.............714.8.3..2.........3.....6.12...3.1...8..6..9...51.,795641832286953174134872965652714389341289657978536241867125493513498726429367518,24,0.0
2204439,35...2...6.....84...8...1.........6.17.34....8.31..........9...5.7.8.9...9..7....,354812697619537842728964135945728361172346589863195274486259713537481926291673458,23,0.0
1725560,7.....9.....2.7..6.18.6..7.9.1..6.23.....8....6.4......94......25..1.4.8.....9...,726381945439257186518964372941576823372198564865432719194825637257613498683749251,25,0.0
2433185,.6..1...3.2.5.3.9.....47....83...1...9..5.........23.6.....1...5798........73....,864219573721583694935647812283476159196358427457192386348921765579864231612735948,24,0.0
1144937,......6.......548.4....72..2.6..4..5..185..3...8..1...6.5.......1..9....7.....349,827149653169235487453687291236974815941852736578361924695423178314798562782516349,25,0.0
2159725,.5..7...3....8.....32..584.6....3.21.94......3............1.6.98....7...1...64...,958476213461382597732195846685743921294651738317829465543218679826937154179564382,24,0.0
3349,...2.......5..4..1.2.57..84.64..7...1..9..4...7......8..8.413.....7....9...32...7,487216935635894721921573684864157293152938476379462518798641352243785169516329847,26,0.0
1697645,32....6.4...93....5....4............7...8..1.13....95..681....3.5......2...24.78.,329851674846937521571624839682519347795483216134762958268175493457398162913246785,25,0.0
2045527,.4...6..11.7..4.....59.........7..4.8....2.13.3......6351.....84...2....9...8....,243856971197234685685917234519673842864592713732148596351769428478325169926481357,24,0.0
48541,.........5.....6..482..6..9..42....67...8..241...75........3.7...9.....8.......5.,967318245531942687482756139854239716793681524126475893245863971319527468678194352,22,0.0
1402193,..59....3.....4.....7532.........1...53...7..8..4....9.6..5123.2....9..1....2...6,145967823329814657687532914796283145453196782812475369964751238238649571571328496,25,0.0
1619747,7...2.5..2.........4.93...8.1.....598...1....4..7..6....8..6.7...28..4.1....75...,783621594291584736645937128317462859856319247429758613138246975572893461964175382,25,0.0
1056203,..3..7..4.82..3...9......6.....7.82....9.61..16.....9......9.1.83..1.4...5.4.....,613597284482163957975842361594371826327986145168254793246739518839615472751428639,25,0.0
1671827,.........95......1...7.8..6.72.........65........4..678..46......12....9..7...5.2,718596234956324871234718956672831495493657128185942367829465713541273689367189542,22,0.0
506298,4...9..5..8...1...19......6...1..78..2.87.9...6.2.....6...3.57.......4......5....,472396851586421397193587246945163782321875964867249135614932578759618423238754619,23,0.0
893711,.7....1.9..2....745..34....7.8...3.1...9.......581....149.....7.2.65.............,476582139382169574591347286768425391214973865935816742149238657827654913653791428,24,0.0
440225,..7.....64.....9.3....1...7..1..56...4.8......8.1925..6.95..12..7.26...5.........,817953246465728913923614857791435682542876391386192574639547128178269435254381769,26,0.0
2173541,8..3..7.6.6......5.2...5.....2.3.5...5.91..2..9.6..1...86.....2...4....3....8....,815329746769148235423765981142837569657914328398652174986573412271496853534281697,24,0.0
1516526,..9.........5..2...6..2.7.4..239..1....6.4.5..46...................48.6993..5...7,729481635483567291165923784872395416391674852546812973614739528257148369938256147,24,0.0
2514183,7.1...5......6....2.....48.8..3..25..5.1.....3.9.8......8....1.....4.365...9.58..,741238596985461723263759481816374259457192638329586147578623914192847365634915872,25,0.0
2762930,....7.5...3....24....4....8.6..32...28...17.....8..95.9....3...4....8......9..3.5,842376591635189247791425638569732814284591763317864952958213476473658129126947385,24,0.0
2474033,......5..27......945.8.36..1..4.2.....2.9..3...4......3........6..2..47....95..1.,816729543273546189459813627137462895562198734984375261341687952695231478728954316,24,0.0
1164639,.4.....8....5..62...6..91.4.3..1..4..6..7..328.7.9....2.46..........8...79.......,542361789179584623386729154935216847461875932827493516214657398653948271798132465,25,0.0
2588275,..2.9..31..4...6......6.9.5.....1......72.54..97...2..2...4..9........8..7...8...,862597431954132678731864925423951867186723549597486213218345796345679182679218354,23,0.0
2151833,.4.1.......32...96.967.........4.6......13..58....27.....3...5...8...2..51......9,245169873783254196196738542329547618674813925851692734962381457438975261517426389,24,0.0
1589828,....6.5.88.1..........4...91.9....23..6..........1248..9.3...5...71.4........8...,974261538851739264623845179149586723286473915735912486498327651367154892512698347,23,0.0
2980863,8.6.7..59.9...1..3..7.59..8......3.65.47.....382......9..8...4.4.......2..3......,846372159295481763137659428719245386564738291382916574971823645458167932623594817,26,0.0
2134879,..51..9.8..4.........7....6....7.35...69.1.8.....3.2....93......5..8...36.8...1..,765123948914568732283749516841672359326951487597834261479316825152487693638295174,24,0.0
2652428,381....9..7..92.5..9.8........1.6.7...6.4...3...52....1.5..9.....8.........4.1..7,381675294674392851592814736259136478816947523437528169165789342748263915923451687,25,0.0
335544,..4..7.1....6..7........4.5.....5....47....5..1...3..8...8...6.92..5.8..7.3..2.4.,894527316135648792672391485368215974247986153519473628451839267926754831783162549,24,0.0
2298501,9...23.....79..2...3.6...84..2..57.6...3.2..8.7......9...7.9....941.....8........,948523671617984253235617984182495736569372148473861529326749815794158362851236497,25,0.0
2354599,.4...18....16.8.4...7.......7.5.3.82...2..9...3......6..581.6.3.....9...9..7.....,642931875351678249897425361476593182518246937239187456725814693164359728983762514,25,0.0
1618341,.1..2.5...9..4......21.58..3.....92665..93......7.......8.36..5......4.....5...38,816329547795648312432175869347851926651293784289764153178436295563982471924517638,26,0.0
1819001,.3.5...9....87.25.........1.9.6...3..5...48..6.1.3.4.7........6...28....4....69..,137542698946871253825369741794628135352714869681935427218493576569287314473156982,25,0.0
2978457,.9.2.8..353.....1...6...9..6..42....9..5.7....5.8..3.2..8..6................1.5.4,197248653532679418846135927681423795923567841754891362418356279275984136369712584,24,0.0
240068,...7.924..9.....56.....4...1..5.8..2..5......48..3...1.4...3...72..8.3..3.9..2.1.,613759248894321756257864139136548972975216483482937561548193627721685394369472815,27,0.0
2982310,6...1...4..4.5.2.....7.9...84.....1.7..2....3.....3....2.9.1.5.56....4........7..,695312874174658239238749165843576912716294583952183647427961358569837421381425796,23,0.0
379561,..47.1..5.....897......3......6............4181..9.5.694..27.....5......3.6......,294761835163258974578943162432615798659872341817394526941527683785436219326189457,23,0.0
1146324,.2..4...3.98.....76.7.....5276...........6.3...5...2.....63.8...5.2...6....9..1..,521749683398165427647382915276413598984526731135897246712634859859271364463958172,24,0.0
656824,..8.3..67...1.....7.....8.3..3821....42.5....6....7..9.5......6....8..54..6..4...,518932467364178592729465813973821645142659738685347129457213986291786354836594271,25,0.0
569760,..9......5.....7.4.6287..59..17.3......5........92...6......94.3......611.52.....,879354612513692784462871359621743598938516427754928136286137945397485261145269873,25,0.0
1785800,..72...8..6....1...2.5.9.7..1..8....2...9.4.......7.68...9.5..2....6..5..8......9,137246985569378124824519376716482593258693417943157268671935842392864751485721639,24,0.0
1942558,.....1.......7..1....59..8...6.1...843..5.7..52.6....4.4.13..5.3.........7...6..9,854361972963278415217594683796413528438952761521687394642139857389725146175846239,25,0.0
1915954,.....84..7......3..39..5..626....3.84....6..........9.....91.4...3.....7.187.....,156238479724169835839475216267914358495386721381527694672891543943652187518743962,23,0.0
883266,...53....24..........1.9.5.7...26..992..1......1....78..3.8....4..3...81......7.6,196532847245678193387149652734826519928715364561493278673981425452367981819254736,25,0.0
2048140,..4.........7.58..7..4..21...896....9.1.2.......3..1...8...3..62......4.4..21....,864132597312795864795486213538961472941827635627354189189543726253678941476219358,24,0.0
1656892,.12....6.874...3..9..4..2.....685........9.1....2.....6.7.4..3...8..6......9.1.4.,512893764874162395963457281431685927256739418789214653697548132148326579325971846,25,0.0
1734787,......5....7.56...4......638......4..6.1..23..1.9....6...3..8.9...2......25..9...,296431587137856492458792163872563941569147238314928756641375829983214675725689314,23,0.0
2282270,38.....6.........9.64.2.8...924........9..3.18.....6......4..18...3....752.7.....,389174562257836149164529873692413785745968321831257694973645218416382957528791436,24,0.0
147922,.1.6......851....9.6.7...42.9...2.61...3.....8...5......2438.9...6...3.4.........,214693875785124639369785142593872461627341958841956723172438596956217384438569217,25,0.0
236653,8...13..5.2.6..8..1...4..9.719......2.41....8...5.....4....2.3.......4....2.3.95.,846913275923675841175248693719386524254197368368524719497852136531769482682431957,26,0.0
330486,36.....5...84..3..5...2...9.4...5..3..7.8....6.......2...29.........6.7........34,362918457198457326574623189241765893937182645685349712713294568459836271826571934,22,0.0
1642971,8..5...7...1..7..4.37.1.......3..8.2.8.1..4.........5...2.7...3694...........4.6.,846523179521897634937416528765349812283165497419782356152678943694231785378954261,24,0.0
953495,..8.4.....29..1....1.7.9...4..9..18.........71....54...3..976....5.249....1...5..,568243791729651843314789265453972186296418357187365429832597614675124938941836572,26,0.0
1437496,....1.92...8.....4.6...8......3..8..7.1.......5.2..4....2.3...7.4..2.5....6.4..19,475613928138592764269478135694351872721984356853267491512839647947126583386745219,24,0.0
1074253,..352.7.9.8..1...226..7.3...7......56.....28.1...........6..4....17........459...,413528769987316542265974318874263195659147283132895674598631427341782956726459831,25,0.0
2239486,72...35......4..8..9..5...2.4189....835....4............2.8..6..7..6..5...43....1,728613594513249786496758132241896375835127649967534218352981467179462853684375921,26,0.0
2168791,..64..8.9......51...8.....4.2.7....6..3.2.94..........6...8....8.1.9.4..37.1....2,536471829497862513218539764924718356783625941165943278642387195851296437379154682,25,0.0
176817,.9..51...6...3.5..21.6.7...8..2.53....4...2.5....4....3.....14..6...........96...,793451628648932517215687439876215394134869275952743861329578146567124983481396752,24,0.0
272739,.....1.6....56..3.42.......6......5.......7.85.3.4..213.12....59.4...3....2....8.,835491267197562834426783519648127953219356748573849621361278495984615372752934186,25,0.0
2924858,...261.9..4..9.....6...3..8.....7.8668.9...5..5.1..4..3........8.....37..2.....1.,738261594142895763965743128413527986687934251259186437371659842896412375524378619,25,0.0
147660,.1...25...54.6......7.4.96.7..6..29........58.......3.9....5......7.18.....2.....,619872543354169782827543961735618294491327658268954137972485316546731829183296475,23,0.0
1960671,...7..3..7.9.3.21.5.4........2..3..9...2..4.3........5..3..9.7...6.4....1...56...,261798354789435216534612897642573189975281463318964725453829671896147532127356948,24,0.0
1855068,...5..9.1..4..9.6...52.7....56..8....3....614...7..2..3........6....24..........9,823564971174389562965217843256148397738925614491736258389451726617892435542673189,23,0.0
485449,....4..371.9.6.8...2.......37....6.92...13.....1.9..5........74.6.17.5.....8.....,658241937149367825723985461375428619296513748481796352832659174964172583517834296,25,0.0
2087064,.1.3..........5.7.6.74.......8...1..3..7....6...6.4..7.....62311.9.....4.8.....9.,912367458843915672657428319768259143394781526521634987475896231139572864286143795,24,0.0
356813,3.6.2.....9.87....74...............12.1....83.8..5.......2...6..6..8...9.....95.7,316924875592871346748536912479368251251497683683152794937245168165783429824619537,23,0.0
300285,357..81..1.....86......57....6.29..78..6.4.3.....8..1..632......2.3.....7........,357968124194732865682415793436129587815674239279583416563241978928357641741896352,26,0.0
1746586,..5.....99..43..81........5..49.2..3...6..92...18.....14.......8.....7......76...,485761239972435681613289475764952813358617924291843567147528396836194752529376148,23,0.0
2677922,..76..2.9...4...7..9.2..1.3............8..5.796...5..1.....3.862.6......13....9..,857631249321459678694278153785316492413892567962745831549123786276984315138567924,25,0.0
2008203,.9..2..3.......4684..1.......5..2...3.6........831.92...9.4.........3.87......5..,697824135251937468483156792915682374326479851748315926579248613164593287832761549,23,0.0
1122568,.97..32..8........3..4..5.......2.9.7...8.......9..852....4...64..5...37.6..9....,697853214854217369312469578548632791729185643136974852975348126481526937263791485,24,0.0
2827632,....56.......2.7.47......58.3.............691..86....33....98......189...5...2.4.,284756319593821764761934258936147582475283691128695473317469825642518937859372146,24,0.0
2859813,2......7......76......56.....961.7...8..3.5...6...2......3...2.4.2......31.8.....,246193875935287614871456239529618743184739562763542198698375421452961387317824956,22,0.0
1699771,5.4...6....74.1..93...7..8.8....5.6.....6.....6.7.4..8......4......5...3.281.....,514398627687421359392576184849235761731869245265714938153687492476952813928143576,24,0.0
2090485,59.....8.8....4.....725.........71..6....1.9..3..4.....8..2..7.9....6...3.27..6..,594173286823694517167258439259867143648531792731942865486325971975416328312789654,24,0.0
1547290,4..921......6....8..64.......9...7..38.......567...8.......7.....13.4.9......5.24,438921675295673418716458239149582763382746951567139842954217386821364597673895124,24,0.0
1112888,....53.9.....16.2...89..7...5..7.6.........7864......3.3..2.....6..9...2......3.1,276853194394716825518942736853271649129634578647589213435128967761395482982467351,24,0.0
673157,.8...346..4.......2...5...........7...1..85..879....3.4.....19....19...2....8...5,785213469143869257296457813524631978361978524879542631438725196657194382912386745,23,0.0
2445406,.7......39....5.6.3.....1.2.2.8..4....5..4.......6..2.7.4..6...5...1.7...12.9.3..,278641593941235867356978142623859471195724638487163925734586219569312784812497356,25,0.0
479175,5....4..38.15..9......13.....69...7.1...58...4.........6.....12..5....6.3.......4,527694183831572946694813257286931475173458629459267831968345712745129368312786594,23,0.0
1122279,6....4.....385.7..12.9.7...7.2.....3..85....6.....8.7..6.2..4.....1..35.2........,687314925493852761125967834742691583918573246536428179361285497879146352254739618,25,0.0
2237133,....2...7..3.8......7....524.18......5.4.29...6...5........45.319.....6..8.....2.,846521397523987641917643852431869275758412936269375418672194583195238764384756129,24,0.0
2900991,......3..3.....852.8..6.7..67...4....1......8.......465....3...4...19......2..59.,742158369361497852985362714679824135214635978853971246596783421427519683138246597,23,0.0
2820156,.......58.......9.2.9...4.1.57...2..8..2.6.....1.3........5.....4...2589....74...,416923758385741692279685431657498213834216975921537864162859347743162589598374126,23,0.0
22962,72.4..1...6...9...85....2.6...3.842..9...47..........9..65.............4..3..75.1,729486153361259847854173296617398425592614738438725619986541372175832964243967581,25,0.0
460868,1...29..6..8.....2.5..8......45..7.....1..9....3....8.8......9....64....6.....1.7,137429856968315472452786319294538761586172934713964285841257693379641528625893147,22,0.0
1292001,14.6..2.8.385.9........4.5..9....3.......7.2.6.....5..7......3.....46..7..6..2...,145673298238519764967824153491258376853967421672431589784195632529346817316782945,24,0.0
1652438,5...726.....9..8.3.....3.....2....4....3....2.315...8..5.89....6...5.......1.7...,583472619246915873179683254892761345765348192431529786357896421618254937924137568,23,0.0
1930325,....7.6.......41.3.59.......9.71...45.68...2.3..............4...32......6..5..3.7,123978645867254193459163278298716534546839721371425986915387462732641859684592317,23,0.0
2283138,..2.95......6......85....4.7.......95..94...3.6..2..1......8..1...47...89..26.4..,412795386397684152685132947743816529521947863869523714274358691156479238938261475,25,0.0
533665,.9......4.2.71.3..83...2........1..5...43.2.76......8..8.3495........4....7......,791853624526714398834962751273681945918435267645297183182349576369578412457126839,24,0.0
259390,.....7..962.8...5..8.63..7..6..1.83....27......4.........4..9..2.3......9...58...,435127689627849351189635274762914835851273496394586127578462913243791568916358742,24,0.0
144946,6.7....14..5........859........2.76....6....9.......5....41.....52..7..8.7...8.43,697832514325741986148596327583924761214675839769183452836419275452367198971258643,24,0.0
1508826,92.....8....3..1..7....9..4..2.6......8.5..7.41......8.4..........41..5..73...9..,924671385856342197731589624592768431368154279417293568645937812289416753173825946,23,0.0
1620416,412.3...8...6..9.........4..43.97..2.....1....9...5..3.56.7.....31....5.....1..3.,412739568375684921869152347543897612627341895198265473256973184931428756784516239,25,0.0
1321516,...8.......9.6..7...7.15..84..7...5.9...2.8.....4.39..3.2...19.....82...........6,516837429839264571247915368421798653953621847768453912382576194694182735175349286,24,0.0
1359682,27.....9...8..41...9..318....26...7.......4...1...3...4.....2.....5.6.....71.8.36,271865394358974162694231857842619573963752481715483629486397215139526748527148936,25,0.0
1151230,.3..4...871......5........38.2.1.6......365....9....2......3....849....1.....7.9.,935642718716398245248571963852719634471236589369854127197463852684925371523187496,23,0.0
1822583,....7..4......2.17..9.......1.98.3....2.....6..3..54..5....4.6..67.....1......78.,185379642346852917279641853714986325852437196693125478538714269467298531921563784,23,0.0
331740,.....1.9.3....9..2...8.....2.4.5.8..7....3....1.7.......92....6..6.7.15.....1.4..,472361598381549672965827314294156837758493261613782945149235786826974153537618429,23,0.0
1068250,197....4......8.......37.694.6...........92..2.....47...189.7...82.6....3........,197526843563948127824137569456372981718459236239681475641893752982765314375214698,24,0.0
1240970,97...3..4.4...6..5......3....7.45.1....1.....8.1..7.2..3..6....5...9..4229....8..,972513684143876295685429371327645918469182537851937426738264159516398742294751863,26,0.0
1499517,..9...1....653....5..2....6......35......3...24.1.56.9..87......1.....4..746.9...,729846135486531792531297486897462351165973824243185679958714263612358947374629518,25,0.0
1232414,5..3.......7...1...12.....8.7.4.......82...411.....36...4..2.79.....65.....7.54..,586314297397628154412579638273461985968253741145987362654132879729846513831795426,25,0.0
989618,.3......7.58...1.....78....1.4....9.6....4.1..9.3..84.4.58.....8...61.2....4.....,936145287758239164241786539124678395683954712597312846465823971879561423312497658,25,0.0
1548276,...5.....3.6....9.89.1....497.2.........18........391..8...57...24......6......83,247596831316842597895137624971264358532918476468753912183625749724389165659471283,24,0.0
